"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Stylized_Egypt/Materials/building_materials/base_materials/M_metal.M_metal","0","0","0","23","0","Compiling M_metal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Stylized_Egypt/Materials/building_materials/base_materials/M_metal.M_metal","0","0","0","23","0","Compiling M_metal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Normal_map2-1'=True"
"/Game/FXVarietyPack/Materials/M_ky_smoke01.M_ky_smoke01","0","0","0","27","0","Compiling M_ky_smoke01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/FXVarietyPack/Materials/M_ky_polar.M_ky_polar","0","0","0","36","0","Compiling M_ky_polar: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/FXVarietyPack/Materials/M_ky_polar.M_ky_polar","0","0","0","36","0","Compiling M_ky_polar: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}, StaticSwitch'polarPattern2-1'=True, StaticSwitch'useNoise2-1'=False, StaticSwitch'useNoiseMaskAlpha2-1'=True, StaticSwitch'useNoisePolar2-1'=True, StaticSwitch'usePatternAlpha2-1'=True, StaticMask'basePatternRGB2-1'=G, StaticMask'noiseCh2-1'=R"
"/Game/FXVarietyPack/Materials/M_ky_primitive.M_ky_primitive","0","0","0","65","0","Compiling M_ky_primitive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails,bUsedWithMeshParticles}"
"/Game/FXVarietyPack/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","0","0","0","45","0","Compiling M_ky_primitive_dyn2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails,bUsedWithMeshParticles}"
"/Game/FXVarietyPack/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","0","0","0","45","0","Compiling M_ky_primitive_dyn2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails,bUsedWithMeshParticles}"
"/Game/FXVarietyPack/Materials/M_ky_base_turbulence.M_ky_base_turbulence","0","0","0","45","0","Compiling M_ky_base_turbulence: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails,bUsedWithMeshParticles}"
"/Game/Stylized_Egypt/Materials/building_materials/M_pyramid.M_pyramid","0","0","0","23","0","Compiling M_pyramid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Stylized_Egypt/Materials/building_materials/M_pyramid.M_pyramid","0","0","0","23","0","Compiling M_pyramid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'vertex_paint_ON_OFF2-1'=True"
"/Game/Stylized_Egypt/Materials/props_materials/M_egyptian_statue.M_egyptian_statue","0","0","0","23","0","Compiling M_egyptian_statue: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MSPresets/Foliage_Material/Foliage_Material.Foliage_Material","0","0","0","88","0","Compiling Foliage_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/Stylized_Egypt/Materials/building_materials/base_materials/M_concrete_paint.M_concrete_paint","0","0","0","23","0","Compiling M_concrete_paint: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Stylized_Egypt/Materials/building_materials/base_materials/M_concrete_paint.M_concrete_paint","0","0","0","23","23","Compiling M_concrete_paint: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'decal_ON_OFF2-1'=False, StaticSwitch'Planar_WPO2-1'=False, StaticSwitch'vertex_paint_ON_OFF2-1'=True"
"/Game/Stylized_Egypt/Materials/building_materials/M_building_wood.M_building_wood","0","0","0","23","0","Compiling M_building_wood: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Stylized_Egypt/Materials/plants_materials/M_plants.M_plants","0","0","0","88","0","Compiling M_plants: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/Stylized_Egypt/Materials/plants_materials/M_plants.M_plants","0","0","0","88","0","Compiling M_plants: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'wind_tree2-1'=True"
"/Game/Stylized_Egypt/Materials/stones_materials/M_stones.M_stones","0","0","0","23","0","Compiling M_stones: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MS_CardboardBoxV1/Master_Materials/Standard_MasterMaterial.Standard_MasterMaterial","0","0","0","23","0","Compiling Standard_MasterMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/City_of_Brass_Enviroment/Materials/Enviro_WorldUV_Mat.Enviro_WorldUV_Mat","0","0","0","42","0","Compiling Enviro_WorldUV_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/City_of_Brass_Enviroment/Materials/Enviro_WorldUV_Simple_Mat.Enviro_WorldUV_Simple_Mat","0","0","0","23","0","Compiling Enviro_WorldUV_Simple_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/City_of_Brass_Enviroment/Materials/Enviro_Int_WorldUV_Mat.Enviro_Int_WorldUV_Mat","0","0","0","69","0","Compiling Enviro_Int_WorldUV_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/Stylized_Egypt/Materials/building_materials/base_materials/M_brick_WPO.M_brick_WPO","0","0","0","23","0","Compiling M_brick_WPO: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Stylized_Egypt/Materials/landscape_materials/M_landscape_material.M_landscape_material","0","0","0","25","0","Compiling M_landscape_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Stylized_Egypt/Materials/landscape_materials/M_landscape_material.M_landscape_material","0","50","0","5","331","Compiling M_landscape_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'auto'=Weightmap0, StaticTerrainLayer'layer_02'=Weightmap0, StaticTerrainLayer'layer_03'=Weightmap0"
"/Game/Stylized_Egypt/Materials/landscape_materials/M_landscape_material.M_landscape_material","0","50","0","6","320","Compiling M_landscape_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'auto'=Weightmap0, StaticTerrainLayer'layer_01'=Weightmap0"
"/Game/Stylized_Egypt/Materials/landscape_materials/M_landscape_material.M_landscape_material","0","50","0","8","301","Compiling M_landscape_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'auto'=Weightmap0, StaticTerrainLayer'layer_01'=Weightmap0, StaticTerrainLayer'layer_02'=Weightmap0"
"/Game/Stylized_Egypt/Materials/landscape_materials/M_landscape_material.M_landscape_material","0","50","0","7","298","Compiling M_landscape_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'auto'=Weightmap0, StaticTerrainLayer'layer_02'=Weightmap0"
"/Game/Stylized_Egypt/Materials/landscape_materials/M_landscape_material.M_landscape_material","0","0","0","52","0","Compiling M_landscape_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'auto'=Weightmap0"
"/Game/Stylized_Egypt/Materials/landscape_materials/M_landscape_material.M_landscape_material","0","0","0","52","0","Compiling M_landscape_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'auto'=Weightmap0, StaticTerrainLayer'layer_03'=Weightmap0"
"/VRM4U/MaterialUtil/MToonUtil/M_VrmMToonBaseOpaque.M_VrmMToonBaseOpaque","0","0","0","57","57","Compiling M_VrmMToonBaseOpaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}"
"/VRM4U/MaterialUtil/MToonUtil/M_VrmMToonBaseOpaque.M_VrmMToonBaseOpaque","0","0","0","102","102","Compiling M_VrmMToonBaseOpaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'bDivAdaptation2-1'=True, StaticSwitch'bEmissionAsBase2-1'=True, StaticSwitch'bUse2ndShadeColor2-1'=False, StaticSwitch'bUseAlphaTexture2-1'=False, StaticSwitch'bUseAlphaTextureMulti2-1'=False, StaticSwitch'bUseAngelRingUV22-1'=False, StaticSwitch'bUseAniso2-1'=False, StaticSwitch'bUseAOShadow2-1'=False, StaticSwitch'bUseCastShadowFringe2-1'=False, StaticSwitch'bUseCustomBaseColorRate2-1'=False, StaticSwitch'bUseCustomDepthTest2-1'=False, StaticSwitch'bUseDitherAlpha2-1'=False, StaticSwitch'bUseEmissionMap2-1'=True, StaticSwitch'bUseEmissiveHueShift2-1'=False, StaticSwitch'bUseFilmTonemapInverse2-1'=True, StaticSwitch'bUseFOVFix2-1'=True, StaticSwitch'bUseFOVScale2-1'=True, StaticSwitch'bUseLight2-1'=True, StaticSwitch'bUseMainHue2-1'=False, StaticSwitch'bUseMatCap2-1'=True, StaticSwitch'bUseMRSA2-1'=False, StaticSwitch'bUseNormalmap2-1'=True, StaticSwitch'bUseNormalUVScale2-1'=False, StaticSwitch'bUseOutline2-1'=True, StaticSwitch'bUseOutlineOnly2-1'=False, StaticSwitch'bUsePostShadow2-1'=False, StaticSwitch'bUsePostShadowWithBaseShadow2-1'=False, StaticSwitch'bUseRandomNormal2-1'=False, StaticSwitch'bUseRimLight2-1'=True, StaticSwitch'bUseRoughnessTexture2-1'=False, StaticSwitch'bUseShadeColor2-1'=True, StaticSwitch'bUseShadeHue2-1'=False, StaticSwitch'bUseShadeHue_2ndShadeColor2-1'=False, StaticSwitch'bUseShadeOnly2-1'=False, StaticSwitch'bUseShadowmap2-1'=True, StaticSwitch'bUseSkyLightDirect2-1'=False, StaticSwitch'bUseStencilMask2-1'=False, StaticSwitch'bUseUvAnim2-1'=True, StaticSwitch'bUseVertexNormalForShadeColor2-1'=False, StaticSwitch'bUseZOffset2-1'=True, StaticSwitch'bUseZOffsetShadowOnly2-1'=False"
"/VRM4U/MaterialUtil/MToonUtil/M_VrmMToonBaseOpaque.M_VrmMToonBaseOpaque","0","0","0","57","57","Compiling M_VrmMToonBaseOpaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'bDivAdaptation2-1'=True, StaticSwitch'bEmissionAsBase2-1'=True, StaticSwitch'bUse2ndShadeColor2-1'=False, StaticSwitch'bUseAlphaTexture2-1'=False, StaticSwitch'bUseAlphaTextureMulti2-1'=False, StaticSwitch'bUseAngelRingUV22-1'=False, StaticSwitch'bUseAniso2-1'=False, StaticSwitch'bUseAOShadow2-1'=False, StaticSwitch'bUseCastShadowFringe2-1'=False, StaticSwitch'bUseCustomBaseColorRate2-1'=False, StaticSwitch'bUseCustomDepthTest2-1'=False, StaticSwitch'bUseDitherAlpha2-1'=False, StaticSwitch'bUseEmissionMap2-1'=True, StaticSwitch'bUseEmissiveHueShift2-1'=False, StaticSwitch'bUseFilmTonemapInverse2-1'=True, StaticSwitch'bUseFOVFix2-1'=True, StaticSwitch'bUseFOVScale2-1'=True, StaticSwitch'bUseLight2-1'=False, StaticSwitch'bUseMainHue2-1'=False, StaticSwitch'bUseMatCap2-1'=True, StaticSwitch'bUseMRSA2-1'=False, StaticSwitch'bUseNormalmap2-1'=True, StaticSwitch'bUseNormalUVScale2-1'=False, StaticSwitch'bUseOutline2-1'=True, StaticSwitch'bUseOutlineOnly2-1'=False, StaticSwitch'bUsePostShadow2-1'=False, StaticSwitch'bUsePostShadowWithBaseShadow2-1'=False, StaticSwitch'bUseRandomNormal2-1'=False, StaticSwitch'bUseRimLight2-1'=True, StaticSwitch'bUseRoughnessTexture2-1'=False, StaticSwitch'bUseShadeColor2-1'=True, StaticSwitch'bUseShadeHue2-1'=False, StaticSwitch'bUseShadeHue_2ndShadeColor2-1'=False, StaticSwitch'bUseShadeOnly2-1'=False, StaticSwitch'bUseShadowmap2-1'=True, StaticSwitch'bUseSkyLightDirect2-1'=False, StaticSwitch'bUseStencilMask2-1'=False, StaticSwitch'bUseUvAnim2-1'=True, StaticSwitch'bUseVertexNormalForShadeColor2-1'=True, StaticSwitch'bUseZOffset2-1'=True, StaticSwitch'bUseZOffsetShadowOnly2-1'=False"
"/VRM4U/MaterialUtil/MToonUtil/M_VrmMToonBaseOpaque.M_VrmMToonBaseOpaque","0","0","0","102","102","Compiling M_VrmMToonBaseOpaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'bDivAdaptation2-1'=True, StaticSwitch'bEmissionAsBase2-1'=True, StaticSwitch'bUse2ndShadeColor2-1'=False, StaticSwitch'bUseAlphaTexture2-1'=False, StaticSwitch'bUseAlphaTextureMulti2-1'=False, StaticSwitch'bUseAngelRingUV22-1'=False, StaticSwitch'bUseAniso2-1'=False, StaticSwitch'bUseAOShadow2-1'=False, StaticSwitch'bUseCastShadowFringe2-1'=False, StaticSwitch'bUseCustomBaseColorRate2-1'=False, StaticSwitch'bUseCustomDepthTest2-1'=False, StaticSwitch'bUseDitherAlpha2-1'=False, StaticSwitch'bUseEmissionMap2-1'=True, StaticSwitch'bUseEmissiveHueShift2-1'=False, StaticSwitch'bUseFilmTonemapInverse2-1'=True, StaticSwitch'bUseFOVFix2-1'=True, StaticSwitch'bUseFOVScale2-1'=True, StaticSwitch'bUseLight2-1'=True, StaticSwitch'bUseMainHue2-1'=False, StaticSwitch'bUseMatCap2-1'=True, StaticSwitch'bUseMRSA2-1'=False, StaticSwitch'bUseNormalmap2-1'=True, StaticSwitch'bUseNormalUVScale2-1'=False, StaticSwitch'bUseOutline2-1'=True, StaticSwitch'bUseOutlineOnly2-1'=False, StaticSwitch'bUsePostShadow2-1'=False, StaticSwitch'bUsePostShadowWithBaseShadow2-1'=False, StaticSwitch'bUseRandomNormal2-1'=False, StaticSwitch'bUseRimLight2-1'=True, StaticSwitch'bUseRoughnessTexture2-1'=False, StaticSwitch'bUseShadeColor2-1'=True, StaticSwitch'bUseShadeHue2-1'=False, StaticSwitch'bUseShadeHue_2ndShadeColor2-1'=False, StaticSwitch'bUseShadeOnly2-1'=True, StaticSwitch'bUseShadowmap2-1'=True, StaticSwitch'bUseSkyLightDirect2-1'=False, StaticSwitch'bUseStencilMask2-1'=False, StaticSwitch'bUseUvAnim2-1'=True, StaticSwitch'bUseVertexNormalForShadeColor2-1'=False, StaticSwitch'bUseZOffset2-1'=True, StaticSwitch'bUseZOffsetShadowOnly2-1'=False"
"/VRM4U/MaterialUtil/MToonUtil/M_VrmMToonBaseOpaque.M_VrmMToonBaseOpaque","0","0","0","39","39","Compiling M_VrmMToonBaseOpaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'bDivAdaptation2-1'=True, StaticSwitch'bEmissionAsBase2-1'=True, StaticSwitch'bUse2ndShadeColor2-1'=False, StaticSwitch'bUseAlphaTexture2-1'=False, StaticSwitch'bUseAlphaTextureMulti2-1'=False, StaticSwitch'bUseAngelRingUV22-1'=False, StaticSwitch'bUseAniso2-1'=False, StaticSwitch'bUseAOShadow2-1'=False, StaticSwitch'bUseCastShadowFringe2-1'=False, StaticSwitch'bUseCustomBaseColorRate2-1'=False, StaticSwitch'bUseCustomDepthTest2-1'=False, StaticSwitch'bUseDitherAlpha2-1'=False, StaticSwitch'bUseEmissionMap2-1'=True, StaticSwitch'bUseEmissiveHueShift2-1'=False, StaticSwitch'bUseFilmTonemapInverse2-1'=True, StaticSwitch'bUseFOVFix2-1'=True, StaticSwitch'bUseFOVScale2-1'=True, StaticSwitch'bUseLight2-1'=False, StaticSwitch'bUseMainHue2-1'=False, StaticSwitch'bUseMatCap2-1'=True, StaticSwitch'bUseMRSA2-1'=False, StaticSwitch'bUseNormalmap2-1'=True, StaticSwitch'bUseNormalUVScale2-1'=False, StaticSwitch'bUseOutline2-1'=True, StaticSwitch'bUseOutlineOnly2-1'=False, StaticSwitch'bUsePostShadow2-1'=False, StaticSwitch'bUsePostShadowWithBaseShadow2-1'=False, StaticSwitch'bUseRandomNormal2-1'=False, StaticSwitch'bUseRimLight2-1'=True, StaticSwitch'bUseRoughnessTexture2-1'=False, StaticSwitch'bUseShadeColor2-1'=True, StaticSwitch'bUseShadeHue2-1'=False, StaticSwitch'bUseShadeHue_2ndShadeColor2-1'=False, StaticSwitch'bUseShadeOnly2-1'=False, StaticSwitch'bUseShadowmap2-1'=True, StaticSwitch'bUseSkyLightDirect2-1'=False, StaticSwitch'bUseStencilMask2-1'=False, StaticSwitch'bUseUvAnim2-1'=True, StaticSwitch'bUseVertexNormalForShadeColor2-1'=True, StaticSwitch'bUseZOffset2-1'=True, StaticSwitch'bUseZOffsetShadowOnly2-1'=False"
"/VRM4U/MaterialUtil/MToonUtil/M_VrmMToonBaseOpaque.M_VrmMToonBaseOpaque","0","0","0","57","57","Compiling M_VrmMToonBaseOpaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'bDivAdaptation2-1'=True, StaticSwitch'bEmissionAsBase2-1'=True, StaticSwitch'bUse2ndShadeColor2-1'=False, StaticSwitch'bUseAlphaTexture2-1'=False, StaticSwitch'bUseAlphaTextureMulti2-1'=False, StaticSwitch'bUseAngelRingUV22-1'=False, StaticSwitch'bUseAniso2-1'=False, StaticSwitch'bUseAOShadow2-1'=False, StaticSwitch'bUseCastShadowFringe2-1'=False, StaticSwitch'bUseCustomBaseColorRate2-1'=False, StaticSwitch'bUseCustomDepthTest2-1'=False, StaticSwitch'bUseDitherAlpha2-1'=False, StaticSwitch'bUseEmissionMap2-1'=True, StaticSwitch'bUseEmissiveHueShift2-1'=False, StaticSwitch'bUseFilmTonemapInverse2-1'=True, StaticSwitch'bUseFOVFix2-1'=True, StaticSwitch'bUseFOVScale2-1'=True, StaticSwitch'bUseLight2-1'=False, StaticSwitch'bUseMainHue2-1'=False, StaticSwitch'bUseMatCap2-1'=True, StaticSwitch'bUseMRSA2-1'=False, StaticSwitch'bUseNormalmap2-1'=True, StaticSwitch'bUseNormalUVScale2-1'=False, StaticSwitch'bUseOutline2-1'=True, StaticSwitch'bUseOutlineOnly2-1'=False, StaticSwitch'bUsePostShadow2-1'=False, StaticSwitch'bUsePostShadowWithBaseShadow2-1'=False, StaticSwitch'bUseRandomNormal2-1'=False, StaticSwitch'bUseRimLight2-1'=True, StaticSwitch'bUseRoughnessTexture2-1'=False, StaticSwitch'bUseShadeColor2-1'=True, StaticSwitch'bUseShadeHue2-1'=False, StaticSwitch'bUseShadeHue_2ndShadeColor2-1'=False, StaticSwitch'bUseShadeOnly2-1'=True, StaticSwitch'bUseShadowmap2-1'=True, StaticSwitch'bUseSkyLightDirect2-1'=False, StaticSwitch'bUseStencilMask2-1'=False, StaticSwitch'bUseUvAnim2-1'=True, StaticSwitch'bUseVertexNormalForShadeColor2-1'=True, StaticSwitch'bUseZOffset2-1'=True, StaticSwitch'bUseZOffsetShadowOnly2-1'=False"
